sher
कहा  मैं  ने  बात  वो  कोठे  की  मिरे  दिल  से  साफ़  उतर  गई | तो  कहा  कि  जाने  मिरी  बला  तुम्हें  याद  हो  कि  न  याद  हो
वो  बिगड़ना  वस्ल  की  रात  का  वो  न  मानना  किसी  बात  का | वो  नहीं  नहीं  की  हर  आन  अदा  तुम्हें  याद  हो  कि  न  याद  हो
जिसे  आप  गिनते  थे  आश्ना  जिसे  आप  कहते  थे  बा-वफ़ा | मैं  वही  हूँ  'मोमिन'-ए-मुब्तला  तुम्हें  याद  हो  कि  न  याद  हो
सितारों  से  आगे  जहाँ  और  भी  हैं | अभी  इश्क़  के  इम्तिहाँ  और  भी  हैं
तही  ज़िंदगी  से  नहीं  ये  फ़ज़ाएँ | यहाँ  सैकड़ों  कारवाँ  और  भी  हैं
क़नाअत  न  कर  आलम-ए-रंग-ओ-बू  पर | चमन  और  भी  आशियाँ  और  भी  हैं
अगर  खो  गया  इक  नशेमन  तो  क्या  ग़म | मक़ामात-ए-आह-ओ-फ़ुग़ाँ  और  भी  हैं
तू  शाहीं  है  परवाज़  है  काम  तेरा | तिरे  सामने  आसमाँ  और  भी  हैं
इसी  रोज़  ओ  शब  में  उलझ  कर  न  रह  जा | कि  तेरे  ज़मान  ओ  मकाँ  और  भी  हैं
गए  दिन  कि  तन्हा  था  मैं  अंजुमन  में | यहाँ  अब  मिरे  राज़-दाँ  और  भी  हैं
सितारों  से  आगे  जहाँ  और  भी  हैं | अभी  इश्क़  के  इम्तिहाँ  और  भी  हैं
तही  ज़िंदगी  से  नहीं  ये  फ़ज़ाएँ | यहाँ  सैकड़ों  कारवाँ  और  भी  हैं
क़नाअत  न  कर  आलम-ए-रंग-ओ-बू  पर | चमन  और  भी  आशियाँ  और  भी  हैं
अगर  खो  गया  इक  नशेमन  तो  क्या  ग़म | मक़ामात-ए-आह-ओ-फ़ुग़ाँ  और  भी  हैं
तू  शाहीं  है  परवाज़  है  काम  तेरा | तिरे  सामने  आसमाँ  और  भी  हैं
इसी  रोज़  ओ  शब  में  उलझ  कर  न  रह  जा | कि  तेरे  ज़मान  ओ  मकाँ  और  भी  हैं
गए  दिन  कि  तन्हा  था  मैं  अंजुमन  में | यहाँ  अब  मिरे  राज़-दाँ  और  भी  हैं
गुलों  में  रंग  भरे  बाद-ए-नौ-बहार  चले | चले  भी  आओ  कि  गुलशन  का  कारोबार  चले
क़फ़स  उदास  है  यारो  सबा  से  कुछ  तो  कहो | कहीं  तो  बहर-ए-ख़ुदा  आज  ज़िक्र-ए-यार  चले
कभी  तो  सुब्ह  तिरे  कुंज-ए-लब  से  हो  आग़ाज़ | कभी  तो  शब  सर-ए-काकुल  से  मुश्क-बार  चले
बड़ा  है  दर्द  का  रिश्ता  ये  दिल  ग़रीब  सही | तुम्हारे  नाम  पे  आएँगे  ग़म-गुसार  चले
जो  हम  पे  गुज़री  सो  गुज़री  मगर  शब-ए-हिज्राँ | हमारे  अश्क  तिरी  आक़िबत  सँवार  चले
हुज़ूर-ए-यार  हुई  दफ़्तर-ए-जुनूँ  की  तलब | गिरह  में  ले  के  गरेबाँ  का  तार  तार  चले
मक़ाम  'फ़ैज़'  कोई  राह  में  जचा  ही  नहीं | जो  कू-ए-यार  से  निकले  तो  सू-ए-दार  चले
गुलों  में  रंग  भरे  बाद-ए-नौ-बहार  चले | चले  भी  आओ  कि  गुलशन  का  कारोबार  चले
क़फ़स  उदास  है  यारो  सबा  से  कुछ  तो  कहो | कहीं  तो  बहर-ए-ख़ुदा  आज  ज़िक्र-ए-यार  चले
कभी  तो  सुब्ह  तिरे  कुंज-ए-लब  से  हो  आग़ाज़ | कभी  तो  शब  सर-ए-काकुल  से  मुश्क-बार  चले
बड़ा  है  दर्द  का  रिश्ता  ये  दिल  ग़रीब  सही | तुम्हारे  नाम  पे  आएँगे  ग़म-गुसार  चले
जो  हम  पे  गुज़री  सो  गुज़री  मगर  शब-ए-हिज्राँ | हमारे  अश्क  तिरी  आक़िबत  सँवार  चले
हुज़ूर-ए-यार  हुई  दफ़्तर-ए-जुनूँ  की  तलब | गिरह  में  ले  के  गरेबाँ  का  तार  तार  चले
मक़ाम  'फ़ैज़'  कोई  राह  में  जचा  ही  नहीं | जो  कू-ए-यार  से  निकले  तो  सू-ए-दार  चले
आए  कुछ  अब्र  कुछ  शराब  आए | इस  के  बा'द  आए  जो  अज़ाब  आए
बाम-ए-मीना  से  माहताब  उतरे | दस्त-ए-साक़ी  में  आफ़्ताब  आए
हर  रग-ए-ख़ूँ  में  फिर  चराग़ाँ  हो | सामने  फिर  वो  बे-नक़ाब  आए
उम्र  के  हर  वरक़  पे  दिल  की  नज़र | तेरी  मेहर-ओ-वफ़ा  के  बाब  आए
कर  रहा  था  ग़म-ए-जहाँ  का  हिसाब | आज  तुम  याद  बे-हिसाब  आए
न  गई  तेरे  ग़म  की  सरदारी | दिल  में  यूँ  रोज़  इंक़लाब  आए
जल  उठे  बज़्म-ए-ग़ैर  के  दर-ओ-बाम | जब  भी  हम  ख़ानुमाँ-ख़राब  आए
इस  तरह  अपनी  ख़ामुशी  गूँजी | गोया  हर  सम्त  से  जवाब  आए
'फ़ैज़'  थी  राह  सर-ब-सर  मंज़िल | हम  जहाँ  पहुँचे  कामयाब  आए
आए  कुछ  अब्र  कुछ  शराब  आए | इस  के  बा'द  आए  जो  अज़ाब  आए
बाम-ए-मीना  से  माहताब  उतरे | दस्त-ए-साक़ी  में  आफ़्ताब  आए
हर  रग-ए-ख़ूँ  में  फिर  चराग़ाँ  हो | सामने  फिर  वो  बे-नक़ाब  आए
उम्र  के  हर  वरक़  पे  दिल  की  नज़र | तेरी  मेहर-ओ-वफ़ा  के  बाब  आए
कर  रहा  था  ग़म-ए-जहाँ  का  हिसाब | आज  तुम  याद  बे-हिसाब  आए
न  गई  तेरे  ग़म  की  सरदारी | दिल  में  यूँ  रोज़  इंक़लाब  आए
जल  उठे  बज़्म-ए-ग़ैर  के  दर-ओ-बाम | जब  भी  हम  ख़ानुमाँ-ख़राब  आए
इस  तरह  अपनी  ख़ामुशी  गूँजी | गोया  हर  सम्त  से  जवाब  आए
'फ़ैज़'  थी  राह  सर-ब-सर  मंज़िल | हम  जहाँ  पहुँचे  कामयाब  आए
ये  न  थी  हमारी  क़िस्मत  कि  विसाल-ए-यार  होता | अगर  और  जीते  रहते  यही  इंतिज़ार  होता
तिरे  वा'दे  पर  जिए  हम  तो  ये  जान  झूट  जाना | कि  ख़ुशी  से  मर  न  जाते  अगर  ए'तिबार  होता
तिरी  नाज़ुकी  से  जाना  कि  बँधा  था  अहद  बोदा | कभी  तू  न  तोड़  सकता  अगर  उस्तुवार  होता
कोई  मेरे  दिल  से  पूछे  तिरे  तीर-ए-नीम-कश  को | ये  ख़लिश  कहाँ  से  होती  जो  जिगर  के  पार  होता
ये  कहाँ  की  दोस्ती  है  कि  बने  हैं  दोस्त  नासेह | कोई  चारासाज़  होता  कोई  ग़म-गुसार  होता
रग-ए-संग  से  टपकता  वो  लहू  कि  फिर  न  थमता | जिसे  ग़म  समझ  रहे  हो  ये  अगर  शरार  होता
ग़म  अगरचे  जाँ-गुसिल  है  प  कहाँ  बचें  कि  दिल  है | ग़म-ए-इश्क़  गर  न  होता  ग़म-ए-रोज़गार  होता
कहूँ  किस  से  मैं  कि  क्या  है  शब-ए-ग़म  बुरी  बला  है | मुझे  क्या  बुरा  था  मरना  अगर  एक  बार  होता
हुए  मर  के  हम  जो  रुस्वा  हुए  क्यूँ  न  ग़र्क़-ए-दरिया | न  कभी  जनाज़ा  उठता  न  कहीं  मज़ार  होता
उसे  कौन  देख  सकता  कि  यगाना  है  वो  यकता | जो  दुई  की  बू  भी  होती  तो  कहीं  दो-चार  होता
ये  मसाईल-ए-तसव्वुफ़  ये  तिरा  बयान  'ग़ालिब' | तुझे  हम  वली  समझते  जो  न  बादा-ख़्वार  होता
ये  न  थी  हमारी  क़िस्मत  कि  विसाल-ए-यार  होता | अगर  और  जीते  रहते  यही  इंतिज़ार  होता
तिरे  वा'दे  पर  जिए  हम  तो  ये  जान  झूट  जाना | कि  ख़ुशी  से  मर  न  जाते  अगर  ए'तिबार  होता
तिरी  नाज़ुकी  से  जाना  कि  बँधा  था  अहद  बोदा | कभी  तू  न  तोड़  सकता  अगर  उस्तुवार  होता
कोई  मेरे  दिल  से  पूछे  तिरे  तीर-ए-नीम-कश  को | ये  ख़लिश  कहाँ  से  होती  जो  जिगर  के  पार  होता
ये  कहाँ  की  दोस्ती  है  कि  बने  हैं  दोस्त  नासेह | कोई  चारासाज़  होता  कोई  ग़म-गुसार  होता
रग-ए-संग  से  टपकता  वो  लहू  कि  फिर  न  थमता | जिसे  ग़म  समझ  रहे  हो  ये  अगर  शरार  होता
ग़म  अगरचे  जाँ-गुसिल  है  प  कहाँ  बचें  कि  दिल  है | ग़म-ए-इश्क़  गर  न  होता  ग़म-ए-रोज़गार  होता
कहूँ  किस  से  मैं  कि  क्या  है  शब-ए-ग़म  बुरी  बला  है | मुझे  क्या  बुरा  था  मरना  अगर  एक  बार  होता
हुए  मर  के  हम  जो  रुस्वा  हुए  क्यूँ  न  ग़र्क़-ए-दरिया | न  कभी  जनाज़ा  उठता  न  कहीं  मज़ार  होता
उसे  कौन  देख  सकता  कि  यगाना  है  वो  यकता | जो  दुई  की  बू  भी  होती  तो  कहीं  दो-चार  होता
ये  मसाईल-ए-तसव्वुफ़  ये  तिरा  बयान  'ग़ालिब' | तुझे  हम  वली  समझते  जो  न  बादा-ख़्वार  होता
कभी  किसी  को  मुकम्मल  जहाँ  नहीं  मिलता | कहीं  ज़मीन  कहीं  आसमाँ  नहीं  मिलता
तमाम  शहर  में  ऐसा  नहीं  ख़ुलूस  न  हो | जहाँ  उमीद  हो  इस  की  वहाँ  नहीं  मिलता
कहाँ  चराग़  जलाएँ  कहाँ  गुलाब  रखें | छतें  तो  मिलती  हैं  लेकिन  मकाँ  नहीं  मिलता
ये  क्या  अज़ाब  है  सब  अपने  आप  में  गुम  हैं | ज़बाँ  मिली  है  मगर  हम-ज़बाँ  नहीं  मिलता
चराग़  जलते  ही  बीनाई  बुझने  लगती  है | ख़ुद  अपने  घर  में  ही  घर  का  निशाँ  नहीं  मिलता
हर  एक  बात  पे  कहते  हो  तुम  कि  तू  क्या  है | तुम्हीं  कहो  कि  ये  अंदाज़-ए-गुफ़्तुगू  क्या  है
न  शो'ले  में  ये  करिश्मा  न  बर्क़  में  ये  अदा | कोई  बताओ  कि  वो  शोख़-ए-तुंद-ख़ू  क्या  है
ये  रश्क  है  कि  वो  होता  है  हम-सुख़न  तुम  से | वगर्ना  ख़ौफ़-ए-बद-आमोज़ी-ए-अदू  क्या  है
चिपक  रहा  है  बदन  पर  लहू  से  पैराहन | हमारे  जैब  को  अब  हाजत-ए-रफ़ू  क्या  है
जला  है  जिस्म  जहाँ  दिल  भी  जल  गया  होगा | कुरेदते  हो  जो  अब  राख  जुस्तुजू  क्या  है
रगों  में  दौड़ते  फिरने  के  हम  नहीं  क़ाइल | जब  आँख  ही  से  न  टपका  तो  फिर  लहू  क्या  है
वो  चीज़  जिस  के  लिए  हम  को  हो  बहिश्त  अज़ीज़ | सिवाए  बादा-ए-गुलफ़ाम-ए-मुश्क-बू  क्या  है
पियूँ  शराब  अगर  ख़ुम  भी  देख  लूँ  दो-चार | ये  शीशा  ओ  क़दह  ओ  कूज़ा  ओ  सुबू  क्या  है
रही  न  ताक़त-ए-गुफ़्तार  और  अगर  हो  भी | तो  किस  उमीद  पे  कहिए  कि  आरज़ू  क्या  है
हुआ  है  शह  का  मुसाहिब  फिरे  है  इतराता | वगर्ना  शहर  में  'ग़ालिब'  की  आबरू  क्या  है
कुछ  तो  हवा  भी  सर्द  थी  कुछ  था  तिरा  ख़याल  भी | दिल  को  ख़ुशी  के  साथ  साथ  होता  रहा  मलाल  भी
बात  वो  आधी  रात  की  रात  वो  पूरे  चाँद  की | चाँद  भी  ऐन  चैत  का  उस  पे  तिरा  जमाल  भी
सब  से  नज़र  बचा  के  वो  मुझ  को  कुछ  ऐसे  देखता | एक  दफ़ा  तो  रुक  गई  गर्दिश-ए-माह-ओ-साल  भी
दिल  तो  चमक  सकेगा  क्या  फिर  भी  तराश  के  देख  लें | शीशा-गिरान-ए-शहर  के  हाथ  का  ये  कमाल  भी
उस  को  न  पा  सके  थे  जब  दिल  का  अजीब  हाल  था | अब  जो  पलट  के  देखिए  बात  थी  कुछ  मुहाल  भी
मेरी  तलब  था  एक  शख़्स  वो  जो  नहीं  मिला  तो  फिर | हाथ  दुआ  से  यूँ  गिरा  भूल  गया  सवाल  भी
उस  की  सुख़न-तराज़ियाँ  मेरे  लिए  भी  ढाल  थीं | उस  की  हँसी  में  छुप  गया  अपने  ग़मों  का  हाल  भी
गाह  क़रीब-ए-शाह-रग  गाह  बईद-ए-वहम-ओ-ख़्वाब | उस  की  रफ़ाक़तों  में  रात  हिज्र  भी  था  विसाल  भी
उस  के  ही  बाज़ुओं  में  और  उस  को  ही  सोचते  रहे | जिस्म  की  ख़्वाहिशों  पे  थे  रूह  के  और  जाल  भी
शाम  की  ना-समझ  हवा  पूछ  रही  है  इक  पता | मौज-ए-हवा-ए-कू-ए-यार  कुछ  तो  मिरा  ख़याल  भी
कुछ  तो  हवा  भी  सर्द  थी  कुछ  था  तिरा  ख़याल  भी | दिल  को  ख़ुशी  के  साथ  साथ  होता  रहा  मलाल  भी
बात  वो  आधी  रात  की  रात  वो  पूरे  चाँद  की | चाँद  भी  ऐन  चैत  का  उस  पे  तिरा  जमाल  भी
सब  से  नज़र  बचा  के  वो  मुझ  को  कुछ  ऐसे  देखता | एक  दफ़ा  तो  रुक  गई  गर्दिश-ए-माह-ओ-साल  भी
दिल  तो  चमक  सकेगा  क्या  फिर  भी  तराश  के  देख  लें | शीशा-गिरान-ए-शहर  के  हाथ  का  ये  कमाल  भी
उस  को  न  पा  सके  थे  जब  दिल  का  अजीब  हाल  था | अब  जो  पलट  के  देखिए  बात  थी  कुछ  मुहाल  भी
मेरी  तलब  था  एक  शख़्स  वो  जो  नहीं  मिला  तो  फिर | हाथ  दुआ  से  यूँ  गिरा  भूल  गया  सवाल  भी
उस  की  सुख़न-तराज़ियाँ  मेरे  लिए  भी  ढाल  थीं | उस  की  हँसी  में  छुप  गया  अपने  ग़मों  का  हाल  भी
गाह  क़रीब-ए-शाह-रग  गाह  बईद-ए-वहम-ओ-ख़्वाब | उस  की  रफ़ाक़तों  में  रात  हिज्र  भी  था  विसाल  भी
उस  के  ही  बाज़ुओं  में  और  उस  को  ही  सोचते  रहे | जिस्म  की  ख़्वाहिशों  पे  थे  रूह  के  और  जाल  भी
शाम  की  ना-समझ  हवा  पूछ  रही  है  इक  पता | मौज-ए-हवा-ए-कू-ए-यार  कुछ  तो  मिरा  ख़याल  भी
तिरे  इश्क़  की  इंतिहा  चाहता  हूँ | मिरी  सादगी  देख  क्या  चाहता  हूँ
सितम  हो  कि  हो  वादा-ए-बे-हिजाबी | कोई  बात  सब्र-आज़मा  चाहता  हूँ
ये  जन्नत  मुबारक  रहे  ज़ाहिदों  को | कि  मैं  आप  का  सामना  चाहता  हूँ
ज़रा  सा  तो  दिल  हूँ  मगर  शोख़  इतना | वही  लन-तरानी  सुना  चाहता  हूँ
कोई  दम  का  मेहमाँ  हूँ  ऐ  अहल-ए-महफ़िल | चराग़-ए-सहर  हूँ  बुझा  चाहता  हूँ
भरी  बज़्म  में  राज़  की  बात  कह  दी | बड़ा  बे-अदब  हूँ  सज़ा  चाहता  हूँ
यूँही  बे-सबब  न  फिरा  करो  कोई  शाम  घर  में  रहा  करो | वो  ग़ज़ल  की  सच्ची  किताब  है  उसे  चुपके  चुपके  पढ़ा  करो
कोई  हाथ  भी  न  मिलाएगा  जो  गले  मिलोगे  तपाक  से | ये  नए  मिज़ाज  का  शहर  है  ज़रा  फ़ासले  से  मिला  करो
अभी  राह  में  कई  मोड़  हैं  कोई  आएगा  कोई  जाएगा | तुम्हें  जिस  ने  दिल  से  भुला  दिया  उसे  भूलने  की  दुआ  करो
मुझे  इश्तिहार  सी  लगती  हैं  ये  मोहब्बतों  की  कहानियाँ | जो  कहा  नहीं  वो  सुना  करो  जो  सुना  नहीं  वो  कहा  करो
कभी  हुस्न-ए-पर्दा-नशीं  भी  हो  ज़रा  आशिक़ाना  लिबास  में | जो  मैं  बन  सँवर  के  कहीं  चलूँ  मिरे  साथ  तुम  भी  चला  करो
नहीं  बे-हिजाब  वो  चाँद  सा  कि  नज़र  का  कोई  असर  न  हो | उसे  इतनी  गर्मी-ए-शौक़  से  बड़ी  देर  तक  न  तका  करो
ये  ख़िज़ाँ  की  ज़र्द  सी  शाल  में  जो  उदास  पेड़  के  पास  है | ये  तुम्हारे  घर  की  बहार  है  उसे  आँसुओं  से  हरा  करो
यूँही  बे-सबब  न  फिरा  करो  कोई  शाम  घर  में  रहा  करो | वो  ग़ज़ल  की  सच्ची  किताब  है  उसे  चुपके  चुपके  पढ़ा  करो
कोई  हाथ  भी  न  मिलाएगा  जो  गले  मिलोगे  तपाक  से | ये  नए  मिज़ाज  का  शहर  है  ज़रा  फ़ासले  से  मिला  करो
अभी  राह  में  कई  मोड़  हैं  कोई  आएगा  कोई  जाएगा | तुम्हें  जिस  ने  दिल  से  भुला  दिया  उसे  भूलने  की  दुआ  करो
मुझे  इश्तिहार  सी  लगती  हैं  ये  मोहब्बतों  की  कहानियाँ | जो  कहा  नहीं  वो  सुना  करो  जो  सुना  नहीं  वो  कहा  करो
कभी  हुस्न-ए-पर्दा-नशीं  भी  हो  ज़रा  आशिक़ाना  लिबास  में | जो  मैं  बन  सँवर  के  कहीं  चलूँ  मिरे  साथ  तुम  भी  चला  करो
नहीं  बे-हिजाब  वो  चाँद  सा  कि  नज़र  का  कोई  असर  न  हो | उसे  इतनी  गर्मी-ए-शौक़  से  बड़ी  देर  तक  न  तका  करो
ये  ख़िज़ाँ  की  ज़र्द  सी  शाल  में  जो  उदास  पेड़  के  पास  है | ये  तुम्हारे  घर  की  बहार  है  उसे  आँसुओं  से  हरा  करो
तुम्हारे  ख़त  में  नया  इक  सलाम  किस  का  था | न  था  रक़ीब  तो  आख़िर  वो  नाम  किस  का  था
वो  क़त्ल  कर  के  मुझे  हर  किसी  से  पूछते  हैं | ये  काम  किस  ने  किया  है  ये  काम  किस  का  था
वफ़ा  करेंगे  निबाहेंगे  बात  मानेंगे | तुम्हें  भी  याद  है  कुछ  ये  कलाम  किस  का  था
रहा  न  दिल  में  वो  बेदर्द  और  दर्द  रहा | मुक़ीम  कौन  हुआ  है  मक़ाम  किस  का  था
न  पूछ-गछ  थी  किसी  की  वहाँ  न  आव-भगत | तुम्हारी  बज़्म  में  कल  एहतिमाम  किस  का  था
तमाम  बज़्म  जिसे  सुन  के  रह  गई  मुश्ताक़ | कहो  वो  तज़्किरा-ए-ना-तमाम  किस  का  था
हमारे  ख़त  के  तो  पुर्ज़े  किए  पढ़ा  भी  नहीं | सुना  जो  तू  ने  ब-दिल  वो  पयाम  किस  का  था
उठाई  क्यूँ  न  क़यामत  अदू  के  कूचे  में | लिहाज़  आप  को  वक़्त-ए-ख़िराम  किस  का  था
गुज़र  गया  वो  ज़माना  कहूँ  तो  किस  से  कहूँ | ख़याल  दिल  को  मिरे  सुब्ह  ओ  शाम  किस  का  था
हमें  तो  हज़रत-ए-वाइज़  की  ज़िद  ने  पिलवाई | यहाँ  इरादा-ए-शर्ब-ए-मुदाम  किस  का  था
अगरचे  देखने  वाले  तिरे  हज़ारों  थे | तबाह-हाल  बहुत  ज़ेर-ए-बाम  किस  का  था
वो  कौन  था  कि  तुम्हें  जिस  ने  बेवफ़ा  जाना | ख़याल-ए-ख़ाम  ये  सौदा-ए-ख़ाम  किस  का  था
इन्हीं  सिफ़ात  से  होता  है  आदमी  मशहूर | जो  लुत्फ़  आम  वो  करते  ये  नाम  किस  का  था
हर  इक  से  कहते  हैं  क्या  'दाग़'  बेवफ़ा  निकला | ये  पूछे  उन  से  कोई  वो  ग़ुलाम  किस  का  था
तुम्हारे  ख़त  में  नया  इक  सलाम  किस  का  था | न  था  रक़ीब  तो  आख़िर  वो  नाम  किस  का  था
वो  क़त्ल  कर  के  मुझे  हर  किसी  से  पूछते  हैं | ये  काम  किस  ने  किया  है  ये  काम  किस  का  था
वफ़ा  करेंगे  निबाहेंगे  बात  मानेंगे | तुम्हें  भी  याद  है  कुछ  ये  कलाम  किस  का  था
रहा  न  दिल  में  वो  बेदर्द  और  दर्द  रहा | मुक़ीम  कौन  हुआ  है  मक़ाम  किस  का  था
न  पूछ-गछ  थी  किसी  की  वहाँ  न  आव-भगत | तुम्हारी  बज़्म  में  कल  एहतिमाम  किस  का  था
तमाम  बज़्म  जिसे  सुन  के  रह  गई  मुश्ताक़ | कहो  वो  तज़्किरा-ए-ना-तमाम  किस  का  था
हमारे  ख़त  के  तो  पुर्ज़े  किए  पढ़ा  भी  नहीं | सुना  जो  तू  ने  ब-दिल  वो  पयाम  किस  का  था
उठाई  क्यूँ  न  क़यामत  अदू  के  कूचे  में | लिहाज़  आप  को  वक़्त-ए-ख़िराम  किस  का  था
गुज़र  गया  वो  ज़माना  कहूँ  तो  किस  से  कहूँ | ख़याल  दिल  को  मिरे  सुब्ह  ओ  शाम  किस  का  था
हमें  तो  हज़रत-ए-वाइज़  की  ज़िद  ने  पिलवाई | यहाँ  इरादा-ए-शर्ब-ए-मुदाम  किस  का  था
अगरचे  देखने  वाले  तिरे  हज़ारों  थे | तबाह-हाल  बहुत  ज़ेर-ए-बाम  किस  का  था
वो  कौन  था  कि  तुम्हें  जिस  ने  बेवफ़ा  जाना | ख़याल-ए-ख़ाम  ये  सौदा-ए-ख़ाम  किस  का  था
इन्हीं  सिफ़ात  से  होता  है  आदमी  मशहूर | जो  लुत्फ़  आम  वो  करते  ये  नाम  किस  का  था
हर  इक  से  कहते  हैं  क्या  'दाग़'  बेवफ़ा  निकला | ये  पूछे  उन  से  कोई  वो  ग़ुलाम  किस  का  था
मेरे  हम-नफ़स  मेरे  हम-नवा  मुझे  दोस्त  बन  के  दग़ा  न  दे | मैं  हूँ  दर्द-ए-इश्क़  से  जाँ-ब-लब  मुझे  ज़िंदगी  की  दुआ  न  दे
मेरे  दाग़-ए-दिल  से  है  रौशनी  इसी  रौशनी  से  है  ज़िंदगी | मुझे  डर  है  ऐ  मिरे  चारा-गर  ये  चराग़  तू  ही  बुझा  न  दे
मुझे  छोड़  दे  मिरे  हाल  पर  तिरा  क्या  भरोसा  है  चारा-गर | ये  तिरी  नवाज़िश-ए-मुख़्तसर  मिरा  दर्द  और  बढ़ा  न  दे
मेरा  अज़्म  इतना  बुलंद  है  कि  पराए  शो'लों  का  डर  नहीं | मुझे  ख़ौफ़  आतिश-ए-गुल  से  है  ये  कहीं  चमन  को  जला  न  दे
वो  उठे  हैं  ले  के  ख़ुम-ओ-सुबू  अरे  ओ  'शकील'  कहाँ  है  तू | तिरा  जाम  लेने  को  बज़्म  में  कोई  और  हाथ  बढ़ा  न  दे
आहट  सी  कोई  आए  तो  लगता  है  कि  तुम  हो | साया  कोई  लहराए  तो  लगता  है  कि  तुम  हो
जब  शाख़  कोई  हाथ  लगाते  ही  चमन  में | शरमाए  लचक  जाए  तो  लगता  है  कि  तुम  हो
संदल  से  महकती  हुई  पुर-कैफ़  हवा  का | झोंका  कोई  टकराए  तो  लगता  है  कि  तुम  हो
ओढ़े  हुए  तारों  की  चमकती  हुई  चादर | नद्दी  कोई  बल  खाए  तो  लगता  है  कि  तुम  हो
जब  रात  गए  कोई  किरन  मेरे  बराबर | चुप-चाप  सी  सो  जाए  तो  लगता  है  कि  तुम  हो
आहट  सी  कोई  आए  तो  लगता  है  कि  तुम  हो | साया  कोई  लहराए  तो  लगता  है  कि  तुम  हो
जब  शाख़  कोई  हाथ  लगाते  ही  चमन  में | शरमाए  लचक  जाए  तो  लगता  है  कि  तुम  हो
संदल  से  महकती  हुई  पुर-कैफ़  हवा  का | झोंका  कोई  टकराए  तो  लगता  है  कि  तुम  हो
ओढ़े  हुए  तारों  की  चमकती  हुई  चादर | नद्दी  कोई  बल  खाए  तो  लगता  है  कि  तुम  हो
जब  रात  गए  कोई  किरन  मेरे  बराबर | चुप-चाप  सी  सो  जाए  तो  लगता  है  कि  तुम  हो
कल  चौदहवीं  की  रात  थी  शब  भर  रहा  चर्चा  तिरा | कुछ  ने  कहा  ये  चाँद  है  कुछ  ने  कहा  चेहरा  तिरा
हम  भी  वहीं  मौजूद  थे  हम  से  भी  सब  पूछा  किए | हम  हँस  दिए  हम  चुप  रहे  मंज़ूर  था  पर्दा  तिरा
इस  शहर  में  किस  से  मिलें  हम  से  तो  छूटीं  महफ़िलें | हर  शख़्स  तेरा  नाम  ले  हर  शख़्स  दीवाना  तिरा
कूचे  को  तेरे  छोड़  कर  जोगी  ही  बन  जाएँ  मगर | जंगल  तिरे  पर्बत  तिरे  बस्ती  तिरी  सहरा  तिरा
हम  और  रस्म-ए-बंदगी  आशुफ़्तगी  उफ़्तादगी | एहसान  है  क्या  क्या  तिरा  ऐ  हुस्न-ए-बे-परवा  तिरा
दो  अश्क  जाने  किस  लिए  पलकों  पे  आ  कर  टिक  गए | अल्ताफ़  की  बारिश  तिरी  इकराम  का  दरिया  तिरा
ऐ  बे-दरेग़  ओ  बे-अमाँ  हम  ने  कभी  की  है  फ़ुग़ाँ | हम  को  तिरी  वहशत  सही  हम  को  सही  सौदा  तिरा
हम  पर  ये  सख़्ती  की  नज़र  हम  हैं  फ़क़ीर-ए-रहगुज़र | रस्ता  कभी  रोका  तिरा  दामन  कभी  थामा  तिरा
हाँ  हाँ  तिरी  सूरत  हसीं  लेकिन  तू  ऐसा  भी  नहीं | इक  शख़्स  के  अशआ'र  से  शोहरा  हुआ  क्या  क्या  तिरा
बेदर्द  सुननी  हो  तो  चल  कहता  है  क्या  अच्छी  ग़ज़ल | आशिक़  तिरा  रुस्वा  तिरा  शाइर  तिरा  'इंशा'  तिरा
कल  चौदहवीं  की  रात  थी  शब  भर  रहा  चर्चा  तिरा | कुछ  ने  कहा  ये  चाँद  है  कुछ  ने  कहा  चेहरा  तिरा
हम  भी  वहीं  मौजूद  थे  हम  से  भी  सब  पूछा  किए | हम  हँस  दिए  हम  चुप  रहे  मंज़ूर  था  पर्दा  तिरा
इस  शहर  में  किस  से  मिलें  हम  से  तो  छूटीं  महफ़िलें | हर  शख़्स  तेरा  नाम  ले  हर  शख़्स  दीवाना  तिरा
कूचे  को  तेरे  छोड़  कर  जोगी  ही  बन  जाएँ  मगर | जंगल  तिरे  पर्बत  तिरे  बस्ती  तिरी  सहरा  तिरा
हम  और  रस्म-ए-बंदगी  आशुफ़्तगी  उफ़्तादगी | एहसान  है  क्या  क्या  तिरा  ऐ  हुस्न-ए-बे-परवा  तिरा
दो  अश्क  जाने  किस  लिए  पलकों  पे  आ  कर  टिक  गए | अल्ताफ़  की  बारिश  तिरी  इकराम  का  दरिया  तिरा
ऐ  बे-दरेग़  ओ  बे-अमाँ  हम  ने  कभी  की  है  फ़ुग़ाँ | हम  को  तिरी  वहशत  सही  हम  को  सही  सौदा  तिरा
हम  पर  ये  सख़्ती  की  नज़र  हम  हैं  फ़क़ीर-ए-रहगुज़र | रस्ता  कभी  रोका  तिरा  दामन  कभी  थामा  तिरा
हाँ  हाँ  तिरी  सूरत  हसीं  लेकिन  तू  ऐसा  भी  नहीं | इक  शख़्स  के  अशआ'र  से  शोहरा  हुआ  क्या  क्या  तिरा
बेदर्द  सुननी  हो  तो  चल  कहता  है  क्या  अच्छी  ग़ज़ल | आशिक़  तिरा  रुस्वा  तिरा  शाइर  तिरा  'इंशा'  तिरा
